"","x"
"V30926",440.25
"V30927",441
"V30928",440.75
"V30929",438.75
"V30930",393.5
"V30931",393.25
"V30932",394.75
"V30933",393.5
"V30934",389
"V30935",395.25
"V30936",401
"V30937",401.25
"V30938",402.25
"V30939",402.5
"V30940",402.5
"V30941",404
"V30942",402.5
"V30943",402.75
"V30944",405.75
"V30945",406.75
"V30946",404.75
"V30947",335.5
"V30948",335.75
"V30949",336.25
"V30950",335.75
"V30951",336.75
"V30952",331.5
"V30953",331.5
"V30954",332.5
"V30955",331
"V30956",335.75
"V30957",333
"V30958",338
"V30959",338.5
"V30960",337.75
"V30961",338.5
"V30962",339
"V30963",344
"V30964",347.25
"V30965",352.25
"V30966",371.25
"V30967",370.5
"V30968",370
"V30969",371
"V30970",370.75
"V30971",371.5
"V30972",374.5
"V30973",374.5
"V30974",372.75
"V30975",372
"V30976",373.75
"V30977",376.25
"V30978",377
"V30979",378
"V30980",379.5
"V30981",378.25
"V30982",378
"V30983",378.75
"V30984",379.25
"V30985",407.25
"V30986",405.5
"V30987",405
"V30988",407.5
"V30989",402.5
"V30990",404
"V30991",404.25
"V30992",405.75
"V30993",405
"V30994",407.5
"V30995",407.25
"V30996",355.5
"V30997",356.25
"V30998",354.25
"V30999",353
"V31000",352.5
"V31001",353.5
"V31002",363.25
"V31003",368
"V31004",433.75
"V31005",393.5
"V31006",348.5
"V31007",376.5
"V31008",374.75
"V31009",375.25
"V31010",382.5
"V31011",377.25
"V31012",374.25
"V31013",359
"V31014",359.25
"V31015",365.5
"V31016",366
"V31017",365.75
"V31018",365.25
"V31019",368.5
"V31020",381.25
"V31021",365.75
"V31022",374.25
"V31023",419.25
"V31024",401.75
"V31025",606.75
"V31026",408
"V31027",406.75
"V31028",402.5
"V31029",395.5
"V31030",377.25
"V31031",361.25
"V31032",374
"V31033",429.75
"V31034",373.75
"V31035",393.75
"V31036",407.5
"V31037",405.5
"V31038",397.5
"V31039",402.75
"V31040",396.75
"V31041",420
"V31042",434.75
"V31043",370.5
"V31044",424.75
"V31045",422.5
"V31046",410.75
"V31047",391.75
"V31048",406.5
"V31049",394
"V31050",440.5
"V31051",440.75
"V31052",423
"V31053",382.75
"V31054",391.5
"V31055",392.75
"V31056",403.25
"V31057",415.75
"V31058",378.5
"V31059",383.75
"V31060",364.25
"V31061",342
"V31062",323.5
"V31063",342.5
"V31064",345.75
"V31065",353.25
"V31066",367.5
"V31067",385.5
"V31068",387
"V31069",387.75
"V31070",416.25
"V31071",413.25
"V31072",397.75
"V31073",397.5
"V31074",366.75
"V31075",370.5
"V31076",370.25
"V31077",431.25
"V31078",399.5
"V31079",422.25
"V31080",391.25
"V31081",435.25
"V31082",397.25
"V31083",415.75
"V31084",412.5
"V31085",407.5
"V31086",411.75
"V31087",431.5
"V31088",351.75
"V31089",380
"V31090",403
"V31091",403.25
"V31092",412
"V31093",414.75
"V31094",395.25
"V31095",381
"V31096",371.75
"V31097",410.25
"V31098",403
"V31099",410.25
"V31100",386
"V31101",401.75
"V31102",400.25
"V31103",401.25
"V31104",401.25
"V31105",401.25
"V31106",409
"V31107",410
"V31108",406.75
"V31109",405.25
"V31110",403
"V31111",402.25
"V31112",426.75
"V31113",428.75
"V31114",428.75
"V31115",428.5
"V31116",426.5
"V31117",425.75
"V31118",425.5
"V31119",424
"V31120",425.5
"V31121",432.75
"V31122",434.5
"V31123",436.5
"V31124",452.5
"V31125",454
"V31126",454.5
"V31127",453.25
"V31128",451.75
"V31129",452
"V31130",452.25
"V31131",385.5
"V31132",392.75
"V31133",393.75
"V31134",394.75
"V31135",395.5
"V31136",395.75
"V31137",395
"V31138",393.75
"V31139",384.25
"V31140",376
"V31141",374
"V31142",372.75
"V31143",371.75
"V31144",371.25
"V31145",371.75
"V31146",371.25
"V31147",372.5
"V31148",351
"V31149",350.5
"V31150",352.25
"V31151",358.25
"V31152",351.75
"V31153",358.75
"V31154",367
"V31155",369.5
"V31156",370.75
"V31157",369.5
"V31158",375
"V31159",373.25
"V31160",381
"V31161",380.5
"V31162",385.75
"V31163",385.5
"V31164",385
"V31165",381.5
"V31166",379
"V31167",379
"V31168",374.5
"V31169",372
"V31170",374.25
"V31171",379.25
"V31172",378.75
"V31173",379
"V31174",378.5
"V31175",377.75
"V31176",378
"V31177",376.5
"V31178",379
"V31179",378.25
"V31180",379.5
"V31181",379.25
"V31182",382.25
"V31183",380.5
"V31184",380.75
"V31185",380.75
"V31186",380.5
"V31187",380.5
"V31188",380.25
"V31189",381
"V31190",381.25
"V31191",381.25
"V31192",381
"V31193",381.75
"V31194",381.5
"V31195",380.5
"V31196",382.5
"V31197",382.5
"V31198",382
"V31199",382.25
"V31200",381.75
"V31201",384.5
"V31202",382
"V31203",391
"V31204",391.75
"V31205",394.75
"V31206",392.25
"V31207",384.75
"V31208",385.5
"V31209",380.75
"V31210",385.5
"V31211",386.75
"V31212",388
"V31213",388
"V31214",389
"V31215",388.25
"V31216",421
"V31217",420
"V31218",421.5
"V31219",427.5
"V31220",426
"V31221",425.75
"V31222",424.75
"V31223",424.5
"V31224",424.75
"V31225",424.5
"V31226",424.5
"V31227",421.75
"V31228",421.75
"V31229",421.5
"V31230",421
"V31231",420.5
"V31232",421.25
"V31233",420
"V31234",421
"V31235",389
"V31236",388.75
"V31237",390
"V31238",389
"V31239",390.5
"V31240",390.25
"V31241",390
"V31242",387
"V31243",388.75
"V31244",387.75
"V31245",388.5
"V31246",389.25
"V31247",419.25
"V31248",419
"V31249",420.75
"V31250",421
"V31251",421.75
"V31252",424
"V31253",423.5
"V31254",427.5
"V31255",439.75
"V31256",447.25
"V31257",450.5
"V31258",453.25
"V31259",454.75
"V31260",455
"V31261",455.25
"V31262",416.5
"V31263",416.5
"V31264",416.75
"V31265",416.25
"V31266",416.25
"V31267",417
"V31268",417
"V31269",419.5
"V31270",419.5
"V31271",416
"V31272",411.75
"V31273",409
"V31274",408
"V31275",409.5
"V31276",408.5
"V31277",407.5
"V31278",412.5
"V31279",384.5
"V31280",384.5
"V31281",385.25
"V31282",384.5
"V31283",384
"V31284",384
"V31285",377
"V31286",380.5
"V31287",389.75
"V31288",400
"V31289",401.5
"V31290",398.75
"V31291",395.5
"V31292",392.5
"V31293",392.5
"V31294",391
"V31295",390.5
"V31296",390.5
"V31297",394
"V31298",394.5
"V31299",388.25
"V31300",388.25
"V31301",388
"V31302",387.5
"V31303",430.75
"V31304",429
"V31305",424.25
"V31306",418
"V31307",418.25
"V31308",415.25
"V31309",416
"V31310",416.25
"V31311",417
"V31312",417.25
"V31313",417.75
"V31314",419.5
"V31315",419
"V31316",418.5
"V31317",433.75
"V31318",434.25
"V31319",434.5
"V31320",435
"V31321",435
"V31322",435.5
"V31323",436
"V31324",436.25
"V31325",435.75
"V31326",435
"V31327",434.5
"V31328",436.25
"V31329",436
"V31330",435.75
"V31331",435.5
"V31332",434.5
"V31333",434.5
"V31334",434.5
"V31335",433.75
"V31336",447
"V31337",461.5
"V31338",466.75
"V31339",467.25
"V31340",378
"V31341",378.25
"V31342",380.25
"V31343",379.5
"V31344",379.25
"V31345",379.5
"V31346",380.25
"V31347",380.75
"V31348",373.25
"V31349",372
"V31350",372.5
"V31351",373.25
"V31352",374.75
"V31353",379
"V31354",379.5
"V31355",395.5
"V31356",397.75
"V31357",395.25
"V31358",395.75
"V31359",396.25
"V31360",395.75
"V31361",396.25
"V31362",395
"V31363",396.5
"V31364",397.5
"V31365",397.75
"V31366",397.5
"V31367",396.75
"V31368",397
"V31369",398.25
"V31370",398
"V31371",398.25
"V31372",399.25
"V31373",399.5
"V31374",398.75
"V31375",399.25
"V31376",399.25
"V31377",400.75
"V31378",404.5
"V31379",403
"V31380",403.5
"V31381",405.5
"V31382",406
"V31383",406.25
"V31384",408.5
"V31385",410.25
"V31386",412.75
"V31387",414
"V31388",413.75
"V31389",415.25
"V31390",419.5
"V31391",420.25
"V31392",418.75
"V31393",418.75
"V31394",420.5
"V31395",420.5
"V31396",421
"V31397",417
"V31398",416.25
"V31399",416
"V31400",415.25
"V31401",414
"V31402",414.25
"V31403",432.5
"V31404",431.75
"V31405",432.25
"V31406",432.75
"V31407",432
"V31408",434
"V31409",433.25
"V31410",432.75
"V31411",437.25
"V31412",436.75
"V31413",437
"V31414",428.5
"V31415",428.5
"V31416",435.75
"V31417",420.75
"V31418",416.5
"V31419",410.75
"V31420",411
"V31421",412.5
"V31422",410.25
"V31423",393.25
"V31424",419.25
"V31425",371.75
"V31426",414.5
"V31427",383.75
"V31428",376.75
"V31429",375.5
"V31430",375.75
"V31431",378.75
"V31432",377
"V31433",378.25
"V31434",382.75
"V31435",378.75
"V31436",386.75
"V31437",386.5
"V31438",370.25
"V31439",417
"V31440",369
"V31441",375.75
"V31442",391
"V31443",391.5
"V31444",394.25
"V31445",401.5
"V31446",427.5
"V31447",430
"V31448",419.5
"V31449",414.5
"V31450",408
"V31451",383.75
"V31452",384
"V31453",435.5
"V31454",437
"V31455",402.5
"V31456",415.25
"V31457",439.75
"V31458",413.5
"V31459",447.75
"V31460",385.75
"V31461",389.5
"V31462",369
"V31463",386
"V31464",384.5
"V31465",380
"V31466",378.75
"V31467",412
"V31468",423.5
"V31469",389.75
"V31470",391.5
"V31471",366.5
"V31472",400
"V31473",355.25
"V31474",358.25
"V31475",351
"V31476",351
"V31477",355.75
"V31478",363
"V31479",382
"V31480",386.75
"V31481",387.25
"V31482",384.5
"V31483",414
"V31484",413.25
"V31485",410.75
"V31486",413.75
"V31487",412.75
"V31488",418.75
"V31489",424.25
"V31490",394.25
"V31491",394.5
"V31492",393.75
"V31493",392
"V31494",467
"V31495",466.5
"V31496",464.75
"V31497",376.75
"V31498",375
"V31499",382.5
"V31500",382
"V31501",419.75
"V31502",397.5
"V31503",397.25
"V31504",370.25
"V31505",364.25
"V31506",365
"V31507",368.75
"V31508",392.25
"V31509",390.5
"V31510",388.25
"V31511",467.25
"V31512",420
"V31513",424.5
"V31514",426.75
"V31515",428
"V31516",449.25
"V31517",398.25
"V31518",398.75
"V31519",406
"V31520",405.75
"V31521",406.75
"V31522",406.5
"V31523",404
"V31524",396
"V31525",410
"V31526",404
"V31527",401.75
"V31528",386.75
"V31529",450.25
"V31530",405.75
"V31531",391
"V31532",396.25
"V31533",451.25
"V31534",449.25
"V31535",449.75
"V31536",430.5
"V31537",423.5
"V31538",377
"V31539",417.5
"V31540",417.5
"V31541",429.75
"V31542",414
"V31543",392.5
"V31544",387.75
"V31545",382.75
"V31546",390.25
"V31547",389.5
"V31548",378
"V31549",424.5
"V31550",409
"V31551",405
"V31552",409.25
"V31553",409.25
"V31554",435.25
"V31555",433.5
"V31556",434
"V31557",426.25
"V31558",408.25
"V31559",407.5
"V31560",386
"V31561",385
"V31562",560
"V31563",397.75
"V31564",414.75
"V31565",433.75
"V31566",424.75
"V31567",380.75
"V31568",408.25
"V31569",413.25
"V31570",385.75
"V31571",366.5
"V31572",347.5
"V31573",354.25
"V31574",355.5
"V31575",358.25
"V31576",360.75
"V31577",360
"V31578",362.5
"V31579",381
"V31580",413.5
"V31581",394
"V31582",432
"V31583",442.25
"V31584",444.25
"V31585",422.75
"V31586",445.25
"V31587",415.75
"V31588",404.75
"V31589",388.75
"V31590",396.5
"V31591",405
"V31592",426.25
"V31593",424.25
"V31594",440
"V31595",386.75
"V31596",382.75
"V31597",399
"V31598",413
"V31599",425.75
"V31600",365.25
"V31601",414.75
"V31602",400
"V31603",397.25
"V31604",398
"V31605",413.25
"V31606",413.25
"V31607",382.75
"V31608",382
"V31609",418.75
"V31610",417.75
"V31611",411.75
"V31612",439.5
"V31613",396.75
"V31614",436
"V31615",355.25
"V31616",370.25
"V31617",400.5
"V31618",377.5
"V31619",378
"V31620",390.25
"V31621",383
"V31622",383
"V31623",376.75
"V31624",375.5
"V31625",376.5
"V31626",374.5
"V31627",375.25
"V31628",363.5
"V31629",362.75
"V31630",364.25
"V31631",363.5
"V31632",373.5
"V31633",413.5
"V31634",414.75
"V31635",415
"V31636",415.5
"V31637",463.25
"V31638",463
"V31639",464.5
"V31640",468.75
"V31641",470.75
"V31642",470.75
"V31643",461.75
"V31644",359.5
"V31645",362.5
"V31646",370.25
"V31647",423.25
"V31648",378
"V31649",362.25
"V31650",406
"V31651",407.5
"V31652",422.25
"V31653",419.75
"V31654",421
"V31655",421
"V31656",419.25
"V31657",423.25
"V31658",378.75
"V31659",381.75
"V31660",429.75
"V31661",430.25
"V31662",431.5
"V31663",431.75
"V31664",408.75
"V31665",409
"V31666",405
"V31667",406
"V31668",404.25
"V31669",394
"V31670",371
"V31671",371.75
"V31672",378.5
"V31673",379.5
"V31674",448
"V31675",448
"V31676",449
"V31677",398.25
"V31678",395.5
"V31679",395.25
"V31680",398.25
"V31681",399
"V31682",389.75
"V31683",389.75
"V31684",390
"V31685",383
"V31686",383
"V31687",385
"V31688",386.5
"V31689",420.25
"V31690",471.5
"V31691",403.75
"V31692",400.25
"V31693",403
"V31694",401.75
"V31695",411.5
"V31696",386.5
"V31697",378
"V31698",356.5
"V31699",381.25
"V31700",385.25
"V31701",361.25
"V31702",389.75
"V31703",407
"V31704",411.75
"V31705",376.5
"V31706",382.5
"V31707",386.25
"V31708",397
"V31709",405
"V31710",404.5
"V31711",409.75
"V31712",393.75
"V31713",407
"V31714",394.5
"V31715",384
"V31716",388
"V31717",383.5
"V31718",363.75
"V31719",379.25
"V31720",381.25
"V31721",401
"V31722",431
"V31723",456
"V31724",475.25
"V31725",475.75
"V31726",365.5
"V31727",403.5
"V31728",412
"V31729",403
"V31730",373.75
"V31731",386.5
"V31732",377.5
"V31733",377.5
"V31734",430.75
"V31735",423
"V31736",423
"V31737",406.5
"V31738",385
"V31739",401.5
"V31740",400.75
"V31741",402.5
"V31742",400.25
"V31743",420.75
"V31744",377.5
"V31745",361
"V31746",364.75
"V31747",363.5
"V31748",364.25
"V31749",460
"V31750",460.75
"V31751",460.75
"V31752",454.25
"V31753",439.25
"V31754",439.5
"V31755",391.75
"V31756",392
"V31757",446.75
"V31758",428.25
"V31759",424
"V31760",423.75
"V31761",404
"V31762",386.25
"V31763",377.25
"V31764",397.25
"V31765",397.5
"V31766",400
"V31767",400.5
"V31768",413
"V31769",411.25
"V31770",411.75
"V31771",412.25
"V31772",436
"V31773",448.5
"V31774",473.5
"V31775",496.5
"V31776",504.75
"V31777",397.75
"V31778",413.5
"V31779",375.25
"V31780",429
"V31781",392.5
"V31782",373
"V31783",391.25
"V31784",390.5
"V31785",391.25
"V31786",387.75
"V31787",381.25
"V31788",370
"V31789",391.75
"V31790",429
"V31791",406.25
"V31792",417.5
"V31793",443.75
"V31794",468
"V31795",466.5
"V31796",463.5
"V31797",464.25
"V31798",397.5
"V31799",380
"V31800",383
"V31801",379.25
"V31802",428.25
"V31803",398.25
"V31804",395.75
"V31805",485
"V31806",393.75
"V31807",396.5
"V31808",478.5
"V31809",426.75
"V31810",460
"V31811",380.25
"V31812",399.25
"V31813",398
"V31814",396.5
"V31815",399.5
"V31816",418.25
"V31817",397.75
"V31818",377.25
"V31819",422.5
"V31820",429.75
"V31821",424.5
"V31822",451
"V31823",395.5
"V31824",401
"V31825",391.75
"V31826",380.5
"V31827",462.75
"V31828",392.5
"V31829",424
"V31830",407
"V31831",401
"V31832",417.5
"V31833",443.75
"V31834",392.75
"V31835",386.25
"V31836",365.25
"V31837",385.75
"V31838",383.75
"V31839",384.25
"V31840",372
"V31841",374.25
"V31842",411.75
"V31843",385.5
"V31844",413.75
"V31845",405
"V31846",452
"V31847",423
"V31848",425.5
"V31849",459.75
"V31850",429.75
"V31851",409
"V31852",410.25
"V31853",385
"V31854",390.75
"V31855",390.75
"V31856",409.5
"V31857",411
"V31858",405
"V31859",416.5
"V31860",420.75
"V31861",389
"V31862",392
"V31863",391.75
"V31864",382.75
"V31865",377
"V31866",375.5
"V31867",374.75
"V31868",377
"V31869",375.5
"V31870",366
"V31871",366.75
"V31872",373.5
"V31873",392.75
"V31874",406.5
"V31875",392.5
"V31876",392.5
"V31877",389.75
"V31878",389.5
"V31879",404.5
"V31880",383.5
"V31881",405.25
"V31882",368.5
"V31883",399.25
"V31884",443.5
"V31885",390.25
"V31886",422
"V31887",407.5
"V31888",413.25
"V31889",423
"V31890",400.25
"V31891",398
"V31892",389.5
"V31893",389.75
"V31894",388.25
"V31895",378.25
"V31896",376.25
"V31897",378.5
"V31898",378.25
"V31899",378
"V31900",381
"V31901",412.75
"V31902",390.25
"V31903",391.25
"V31904",392
"V31905",392
"V31906",394.75
"V31907",395.75
"V31908",391.75
"V31909",398.25
"V31910",394.75
"V31911",389.25
"V31912",389.5
"V31913",392.75
"V31914",391.75
"V31915",390.5
"V31916",394
"V31917",393
"V31918",393.75
"V31919",393.75
"V31920",394.75
"V31921",396.5
"V31922",396.5
"V31923",396.25
"V31924",396.5
"V31925",396.75
"V31926",395.25
"V31927",398
"V31928",398.25
"V31929",400
"V31930",406.75
"V31931",406.25
"V31932",406.75
"V31933",407
"V31934",423
"V31935",422
"V31936",412.25
"V31937",410.5
"V31938",386
"V31939",422.5
"V31940",402.75
"V31941",399.25
"V31942",425
"V31943",448.5
"V31944",373.75
"V31945",411.75
"V31946",412.75
"V31947",404
"V31948",449.25
"V31949",404
"V31950",400
"V31951",379.75
"V31952",382.75
"V31953",424
"V31954",493.25
"V31955",486
"V31956",389
"V31957",422.75
"V31958",411.25
"V31959",428
"V31960",418.75
"V31961",422.25
"V31962",402.75
"V31963",402
"V31964",451.25
"V31965",411.5
"V31966",417
"V31967",416
"V31968",417
"V31969",391
"V31970",487
"V31971",473
"V31972",468.5
"V31973",397.5
"V31974",402.75
"V31975",407.5
"V31976",404
"V31977",396.75
"V31978",392.25
"V31979",387.75
"V31980",395.25
"V31981",401.5
"V31982",401.5
"V31983",389.75
"V31984",389.75
"V31985",399.75
"V31986",391.25
"V31987",408.5
"V31988",375.25
"V31989",369.5
"V31990",378
"V31991",408.75
"V31992",410.75
"V31993",434
"V31994",371.5
"V31995",387.5
"V31996",375
"V31997",447.5
"V31998",402.5
"V31999",401.75
"V32000",374.5
"V32001",367.25
"V32002",365.5
"V32003",351.5
"V32004",352.5
"V32005",352.25
"V32006",374
"V32007",378.25
"V32008",383
"V32009",390.5
"V32010",395
"V32011",393
"V32012",393
"V32013",399.5
"V32014",397
"V32015",404.5
"V32016",404.25
"V32017",405
"V32018",408
"V32019",409.25
"V32020",408.5
"V32021",408.75
"V32022",408.5
"V32023",408.5
"V32024",411.75
"V32025",412.75
"V32026",412.75
"V32027",412.5
"V32028",411.25
"V32029",412
"V32030",409.75
"V32031",409.25
"V32032",408.25
"V32033",405.75
"V32034",405.25
"V32035",411
"V32036",409.5
"V32037",410.25
"V32038",410.5
"V32039",415
"V32040",413.5
"V32041",417.75
"V32042",417
"V32043",416
"V32044",416
"V32045",416
"V32046",415.25
"V32047",411
"V32048",409
"V32049",407.75
"V32050",403
"V32051",400.75
"V32052",400.75
"V32053",403
"V32054",410
"V32055",403
"V32056",428.75
"V32057",427.25
"V32058",388.75
"V32059",388.25
"V32060",393.25
"V32061",379.25
"V32062",380
"V32063",364.5
"V32064",368.25
"V32065",368
"V32066",399
"V32067",399.25
"V32068",401.75
"V32069",400.75
"V32070",400.25
"V32071",392.25
"V32072",421.5
"V32073",427
"V32074",387.5
"V32075",387.75
"V32076",387.75
"V32077",390.25
"V32078",411.25
"V32079",386
"V32080",388.75
"V32081",377.5
"V32082",380
"V32083",378.75
"V32084",384
"V32085",398.75
"V32086",486.75
"V32087",544.25
"V32088",379
"V32089",389
"V32090",441
"V32091",470
"V32092",468.75
"V32093",418.75
"V32094",426
"V32095",415
"V32096",366
"V32097",454.5
